index, time in ns
1436, 171542
1437, 167167
1438, 188750
1439, 176833
1440, 171166
1441, 172917
1442, 173292
1443, 171584
1444, 177584
1445, 189583
1446, 187375
1447, 205250
1448, 196333
1449, 195666
1450, 196875
1451, 179750
1452, 167708
1453, 175583
1454, 171542
1455, 183125
1456, 170000
1457, 165375
1458, 168458
1459, 178375
1460, 169625
1461, 176542
1462, 174750
1463, 171834
1464, 205250
1465, 198292
1466, 200208
1467, 193292
1468, 184750
1469, 175667
1470, 180042
1471, 171625
1472, 183167
1473, 179125
1474, 175500
1475, 173458
1476, 171292
1477, 173916
1478, 175292
1479, 177000
1480, 170209
1481, 199125
1482, 200708
1483, 190333
1484, 193583
1485, 181750
1486, 179250
1487, 167542
1488, 183166
1489, 181542
1490, 174834
1491, 172333
1492, 179333
1493, 173500
1494, 173250
1495, 204042
1496, 166584
1497, 178125
1498, 212125
1499, 203708
1500, 204708
1501, 220917
1502, 180250
1503, 179000
1504, 173959
1505, 190667
1506, 183208
1507, 180166
1508, 174916
1509, 182500
1510, 173625
1511, 181667
1512, 173458
1513, 177333
1514, 174875
1515, 213291
1516, 203792
1517, 202875
1518, 200625
1519, 186375
1520, 180375
1521, 170500
1522, 187125
1523, 180000
1524, 180917
1525, 182000
1526, 185583
1527, 180541
1528, 172542
1529, 172917
1530, 183541
1531, 188333
1532, 205083
1533, 3457625
1534, 196000
1535, 181583
1536, 179792
1537, 188209
1538, 171125
1539, 171791
1540, 176875
1541, 280541
1542, 178875
1543, 177833
1544, 176208
1545, 181625
1546, 182458
1547, 175875
1548, 174334
1549, 172000
1550, 228709
1551, 176750
1552, 175417
1553, 177542
1554, 194834
1555, 175417
1556, 176250
1557, 185917
1558, 192542
1559, 180750
1560, 169625
1561, 176958
1562, 176334
1563, 192542
1564, 173583
1565, 177250
1566, 172334
1567, 237000
1568, 177916
1569, 177833
1570, 170708
1571, 173667
1572, 176125
1573, 168750
1574, 172125
1575, 175625
1576, 184750
1577, 184208
1578, 173250
1579, 176750
1580, 180416
1581, 177250
1582, 177000
1583, 173833
1584, 182584
1585, 169542
1586, 174583
1587, 176333
1588, 175125
1589, 180791
1590, 180875
1591, 174041
1592, 164500
1593, 278083
1594, 170750
1595, 174000
1596, 176084
1597, 169917
1598, 181542
1599, 181833
1600, 172250
1601, 172708
1602, 183542
1603, 174250
1604, 175208
1605, 179666
1606, 276250
1607, 179000
1608, 177000
1609, 176917
1610, 182125
1611, 169542
1612, 178375
1613, 174875
1614, 179291
1615, 182667
1616, 170625
1617, 175292
1618, 175709
1619, 230500
1620, 178208
1621, 180000
1622, 178792
1623, 181750
1624, 175458
1625, 176458
1626, 181583
1627, 178583
1628, 177792
1629, 178083
1630, 177834
1631, 177416
1632, 174916
1633, 176750
1634, 181417
1635, 175166
1636, 185500
1637, 171416
1638, 170875
1639, 169333
1640, 174875
1641, 174833
1642, 171208
1643, 175333
1644, 175292
1645, 183625
1646, 177291
1647, 174709
1648, 178958
1649, 176125
1650, 180041
1651, 179709
1652, 176250
1653, 169333
1654, 173042
1655, 177209
1656, 168584
1657, 179791
1658, 180750
1659, 176834
1660, 174167
1661, 172167
1662, 179459
1663, 180916
1664, 179083
1665, 174208
1666, 174667
1667, 169083
1668, 174125
1669, 176458
1670, 175458
1671, 180583
1672, 174375
1673, 169958
1674, 180958
1675, 184500
1676, 179750
1677, 183791
1678, 178583
1679, 180167
1680, 178500
1681, 170833
1682, 174542
1683, 176125
1684, 173209
1685, 171709
1686, 175500
1687, 180750
1688, 186958
1689, 176167
1690, 175000
1691, 172750
1692, 167791
1693, 172208
1694, 181833
1695, 182000
1696, 171625
1697, 181250
1698, 181917
1699, 172458
1700, 174000
1701, 181291
1702, 185125
1703, 171750
1704, 173458
1705, 180083
1706, 171875
1707, 180666
1708, 175167
1709, 177583
1710, 180375
1711, 173333
1712, 184833
1713, 172541
1714, 181250
1715, 173875
1716, 168000
1717, 174208
1718, 174625
1719, 178959
1720, 178000
1721, 174000
1722, 177500
1723, 181917
1724, 177291
1725, 182625
1726, 182167
1727, 179250
1728, 185000
1729, 178375
1730, 172292
1731, 188917
1732, 175375
1733, 180375
1734, 184291
1735, 180541
1736, 172125
1737, 170375
1738, 176041
1739, 179250
1740, 179125
1741, 176709
1742, 176042
1743, 168417
1744, 181625
1745, 168459
1746, 175833
1747, 180792
1748, 173166
1749, 194000
1750, 179666
1751, 177750
1752, 177250
1753, 180208
1754, 174500
1755, 168417
1756, 168750
1757, 185417
1758, 181208
1759, 176000
1760, 169125
1761, 179083
1762, 173042
1763, 173333
1764, 167584
1765, 171917
1766, 182500
1767, 172916
1768, 177583
1769, 184209
1770, 179125
1771, 175084
1772, 172958
1773, 182667
1774, 181958
1775, 175666
1776, 178833
1777, 177458
1778, 174167
1779, 183042
1780, 176208
1781, 185084
1782, 176458
1783, 182208
1784, 173500
1785, 180208
1786, 176709
1787, 178375
1788, 175167
1789, 177583
1790, 175875
1791, 169250
1792, 177333
1793, 174833
1794, 175041
1795, 178000
1796, 184250
1797, 177958
1798, 175125
1799, 173166
1800, 179958
1801, 167791
1802, 171959
1803, 172666
1804, 175000
1805, 176542
1806, 179709
1807, 180334
1808, 179709
1809, 180583
1810, 184083
1811, 183292
1812, 174500
1813, 177791
1814, 184291
1815, 172375
1816, 171042
1817, 172000
1818, 179417
1819, 175416
1820, 181500
1821, 171084
1822, 173000
1823, 172792
1824, 177167
1825, 172042
1826, 183250
1827, 173958
1828, 174667
1829, 178834
1830, 180250
1831, 170667
1832, 173875
1833, 171458
1834, 181083
1835, 185833
1836, 189500
1837, 197375
1838, 193834
1839, 186750
1840, 177125
1841, 190500
1842, 184958
1843, 181500
1844, 197375
1845, 180791
1846, 178458
1847, 174583
1848, 184875
1849, 175709
1850, 190375
1851, 187709
1852, 183000
1853, 180333
1854, 175916
1855, 171375
