index, time in ns
1559, 90584
1560, 91334
1561, 88167
1562, 89750
1563, 88833
1564, 95917
1565, 96833
1566, 90375
1567, 93791
1568, 93084
1569, 92833
1570, 85458
1571, 89667
1572, 93500
1573, 88208
1574, 87708
1575, 89292
1576, 93333
1577, 91208
1578, 92584
1579, 85791
1580, 89125
1581, 87750
1582, 91500
1583, 92042
1584, 89042
1585, 91083
1586, 91584
1587, 92125
1588, 89334
1589, 93292
1590, 91875
1591, 92583
1592, 89166
1593, 87083
1594, 89125
1595, 91375
1596, 88583
1597, 92417
1598, 87000
1599, 86166
1600, 91042
1601, 88834
1602, 91083
1603, 90458
1604, 91792
1605, 91542
1606, 94250
1607, 89333
1608, 97541
1609, 91083
1610, 100000
1611, 95041
1612, 106875
1613, 92375
1614, 89791
1615, 88791
1616, 90125
1617, 89250
1618, 91084
1619, 91667
1620, 91208
1621, 89792
1622, 91833
1623, 89667
1624, 88959
1625, 91667
1626, 91459
1627, 90042
1628, 90083
1629, 91042
1630, 87958
1631, 90791
1632, 89958
1633, 92792
1634, 91375
1635, 88667
1636, 90875
1637, 87250
1638, 91292
1639, 90917
1640, 91417
1641, 87708
1642, 88625
1643, 85916
1644, 92167
1645, 90250
1646, 90459
1647, 92416
1648, 90333
1649, 91459
1650, 91500
1651, 92375
1652, 89000
1653, 91334
1654, 92416
1655, 92250
1656, 89333
1657, 91541
1658, 88833
1659, 92042
1660, 90708
1661, 90583
1662, 89500
1663, 91334
1664, 112791
1665, 94333
1666, 91250
1667, 91584
1668, 90167
1669, 90917
1670, 92292
1671, 89958
1672, 89625
1673, 91000
1674, 88334
1675, 90084
1676, 91917
1677, 87541
1678, 91125
1679, 88583
1680, 90750
1681, 91500
1682, 95000
1683, 91375
1684, 85166
1685, 86958
1686, 89334
1687, 89500
1688, 88083
1689, 88750
1690, 90791
1691, 90791
1692, 90500
1693, 91042
1694, 91875
1695, 103958
1696, 97959
1697, 95417
1698, 94750
1699, 100458
1700, 89333
1701, 98541
1702, 95625
1703, 94167
1704, 89333
1705, 91250
1706, 95625
1707, 90417
1708, 89917
1709, 92541
1710, 105541
1711, 90792
1712, 94125
1713, 89875
1714, 91291
1715, 90000
1716, 89125
1717, 89334
1718, 88125
1719, 90125
1720, 90750
1721, 89959
1722, 88250
1723, 91667
1724, 91750
1725, 91583
1726, 90375
1727, 90542
1728, 87167
1729, 91084
1730, 90833
1731, 90375
1732, 90792
1733, 95375
1734, 89333
1735, 90625
1736, 90083
1737, 90542
1738, 92584
1739, 93667
1740, 91250
1741, 89250
1742, 88084
1743, 91250
1744, 89791
1745, 90750
1746, 91041
1747, 90458
1748, 92250
1749, 91791
1750, 91875
1751, 89417
1752, 91750
1753, 93000
1754, 95042
1755, 103792
1756, 93834
1757, 89667
1758, 88500
1759, 92708
1760, 93334
1761, 94041
1762, 94750
1763, 92709
1764, 88541
1765, 93417
1766, 93792
1767, 101792
1768, 98167
1769, 91792
1770, 87833
1771, 94791
1772, 92041
1773, 90833
1774, 93875
1775, 93584
1776, 92042
1777, 94083
1778, 88667
1779, 92000
1780, 91041
1781, 93583
1782, 89958
1783, 93917
1784, 155834
1785, 93042
1786, 97958
1787, 99792
1788, 93000
1789, 92542
1790, 97625
1791, 93625
1792, 87500
1793, 94458
1794, 90834
1795, 92042
1796, 90250
1797, 90958
1798, 89917
1799, 91458
1800, 93166
1801, 89042
1802, 91625
1803, 92625
1804, 93625
1805, 93709
1806, 92834
1807, 94458
1808, 92167
1809, 93750
1810, 92166
1811, 89459
1812, 93458
1813, 91708
1814, 92167
1815, 93750
1816, 87625
1817, 96542
1818, 97208
1819, 93458
1820, 94500
1821, 93500
1822, 95500
1823, 103208
1824, 96917
1825, 96542
1826, 95625
1827, 91708
1828, 94833
1829, 89709
1830, 105583
1831, 92375
1832, 90875
1833, 91959
1834, 95625
1835, 90166
1836, 91125
1837, 90791
1838, 91334
1839, 90250
1840, 89458
1841, 90791
1842, 92291
1843, 92667
1844, 92833
1845, 89375
1846, 91000
1847, 91041
1848, 91042
1849, 86250
1850, 86458
1851, 89666
1852, 94041
1853, 89666
1854, 90583
1855, 90958
1856, 90750
1857, 91542
1858, 90292
1859, 92292
1860, 87542
1861, 87625
1862, 106292
1863, 90291
1864, 92584
1865, 90709
1866, 96542
1867, 93125
1868, 93083
1869, 93083
1870, 91208
1871, 91750
1872, 92250
1873, 92458
1874, 95500
1875, 90542
1876, 94375
1877, 93708
1878, 94958
1879, 104666
1880, 95500
1881, 95209
1882, 95708
1883, 94042
1884, 97625
1885, 94417
1886, 95542
1887, 97083
1888, 98333
1889, 95625
1890, 90167
1891, 95000
1892, 94833
1893, 95750
1894, 88292
1895, 91291
1896, 91666
1897, 93333
1898, 87542
1899, 90584
1900, 91917
1901, 92167
1902, 92958
1903, 88833
1904, 91583
1905, 91042
1906, 93416
1907, 91875
1908, 106625
1909, 97375
1910, 100084
1911, 98125
1912, 96416
1913, 97792
1914, 91833
1915, 100166
1916, 92792
1917, 93750
1918, 88958
1919, 92167
1920, 97125
1921, 96000
1922, 90083
1923, 92083
1924, 95500
1925, 91792
1926, 98250
1927, 93167
1928, 91125
1929, 89208
1930, 92791
1931, 93083
1932, 89250
1933, 93708
1934, 90875
1935, 92791
1936, 87459
1937, 89708
1938, 91292
1939, 87041
1940, 94000
1941, 120625
1942, 91791
1943, 92375
1944, 91250
1945, 95041
1946, 90167
1947, 93208
1948, 89667
1949, 90208
1950, 96375
1951, 96375
1952, 93458
1953, 89833
1954, 92458
1955, 91375
1956, 92292
1957, 87250
1958, 91583
1959, 90208
1960, 92750
1961, 97125
1962, 91459
1963, 93000
1964, 93000
1965, 95667
1966, 89167
1967, 89625
1968, 88875
1969, 94542
1970, 90458
1971, 91750
1972, 88791
1973, 90708
1974, 93458
1975, 91458
1976, 90000
1977, 91083
1978, 90125
1979, 92708
1980, 92583
1981, 87958
1982, 90000
1983, 91833
1984, 96458
1985, 89333
1986, 91291
1987, 92833
1988, 92708
1989, 90166
1990, 87125
1991, 99291
1992, 91584
1993, 98958
1994, 97584
1995, 95334
1996, 106042
1997, 92125
1998, 97750
1999, 95916
2000, 88959
2001, 92167
2002, 87917
2003, 92542
2004, 94000
2005, 93250
2006, 92417
2007, 92041
2008, 92542
2009, 91041
2010, 91958
2011, 96458
2012, 91458
2013, 90042
2014, 92667
2015, 92208
2016, 89792
2017, 90375
2018, 87333
2019, 98541
2020, 88167
2021, 91833
2022, 91833
2023, 87834
2024, 94166
2025, 92000
2026, 92167
2027, 87042
2028, 90000
2029, 90333
2030, 87583
2031, 92542
2032, 85000
2033, 92333
2034, 89917
2035, 91042
2036, 95417
2037, 90584
2038, 90167
2039, 94083
2040, 91042
2041, 88583
2042, 88333
2043, 100000
2044, 91417
2045, 91959
2046, 90250
2047, 87417
2048, 91458
2049, 92208
2050, 89750
2051, 92334
2052, 90417
2053, 91541
2054, 86375
2055, 92834
2056, 83667
2057, 92125
2058, 92292
2059, 93583
2060, 88000
2061, 93083
2062, 93458
2063, 95000
2064, 90125
2065, 94375
2066, 92625
2067, 87167
2068, 91625
2069, 89500
2070, 92083
2071, 92375
2072, 92000
2073, 92667
2074, 95625
2075, 96208
2076, 88500
2077, 89959
2078, 91834
2079, 91917
2080, 94458
2081, 102375
2082, 91708
2083, 98666
2084, 89666
2085, 93834
2086, 91666
2087, 95083
2088, 91917
2089, 89417
2090, 88625
2091, 92167
2092, 90000
2093, 87458
2094, 89333
2095, 95750
2096, 94166
2097, 94167
2098, 98792
2099, 92875
2100, 88375
2101, 91500
2102, 86875
2103, 89625
2104, 91083
2105, 95375
2106, 93000
2107, 86000
2108, 100541
2109, 91292
2110, 88666
2111, 91166
2112, 93667
2113, 88167
2114, 93042
2115, 94292
2116, 91750
2117, 89250
